No,URL,Last crawled,Local crawl status,Word count,Current indexable,Brief
74,https://www.searchsarkarinaukri.com/diploma-jobs-in-ahmedabad,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/074_diploma-jobs-in-ahmedabad.md
75,https://www.searchsarkarinaukri.com/diploma-jobs-in-punjab,1970-01-01 00:00:00,200,302,true,../01_URL_Briefs_All_896/075_diploma-jobs-in-punjab.md
76,https://www.searchsarkarinaukri.com/districts/mumbai-suburban,1970-01-01 00:00:00,200,665,true,../01_URL_Briefs_All_896/076_mumbai-suburban.md
77,https://www.searchsarkarinaukri.com/districts/palghar,1970-01-01 00:00:00,200,328,true,../01_URL_Briefs_All_896/077_palghar.md
78,https://www.searchsarkarinaukri.com/districts/pune/education,1970-01-01 00:00:00,200,491,true,../01_URL_Briefs_All_896/078_education.md
79,https://www.searchsarkarinaukri.com/districts/raigad,1970-01-01 00:00:00,200,490,true,../01_URL_Briefs_All_896/079_raigad.md
80,https://www.searchsarkarinaukri.com/districts/raigad/railway,1970-01-01 00:00:00,200,529,true,../01_URL_Briefs_All_896/080_railway.md
81,https://www.searchsarkarinaukri.com/districts/ratnagiri/railway,1970-01-01 00:00:00,200,529,true,../01_URL_Briefs_All_896/081_railway.md
82,https://www.searchsarkarinaukri.com/districts/satara,1970-01-01 00:00:00,200,332,true,../01_URL_Briefs_All_896/082_satara.md
83,https://www.searchsarkarinaukri.com/districts/sindhudurg/railway,1970-01-01 00:00:00,200,529,true,../01_URL_Briefs_All_896/083_railway.md
84,https://www.searchsarkarinaukri.com/districts/solapur,1970-01-01 00:00:00,200,378,true,../01_URL_Briefs_All_896/084_solapur.md
85,https://www.searchsarkarinaukri.com/districts/yavatmal/central,1970-01-01 00:00:00,200,424,true,../01_URL_Briefs_All_896/085_central.md
86,https://www.searchsarkarinaukri.com/editorial-policy,1970-01-01 00:00:00,200,177,true,../01_URL_Briefs_All_896/086_editorial-policy.md
87,https://www.searchsarkarinaukri.com/engineer-jobs-in-rajasthan,1970-01-01 00:00:00,200,632,true,../01_URL_Briefs_All_896/087_engineer-jobs-in-rajasthan.md
88,https://www.searchsarkarinaukri.com/engineering-jobs-in-ahmedabad,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/088_engineering-jobs-in-ahmedabad.md
89,https://www.searchsarkarinaukri.com/engineering-jobs-in-bhubaneswar,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/089_engineering-jobs-in-bhubaneswar.md
90,https://www.searchsarkarinaukri.com/engineering-jobs-in-bihar,1970-01-01 00:00:00,200,455,true,../01_URL_Briefs_All_896/090_engineering-jobs-in-bihar.md
91,https://www.searchsarkarinaukri.com/engineering-jobs-in-chandigarh,1970-01-01 00:00:00,200,599,true,../01_URL_Briefs_All_896/091_engineering-jobs-in-chandigarh.md
92,https://www.searchsarkarinaukri.com/engineering-jobs-in-chennai,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/092_engineering-jobs-in-chennai.md
93,https://www.searchsarkarinaukri.com/engineering-jobs-in-delhi,1970-01-01 00:00:00,200,648,true,../01_URL_Briefs_All_896/093_engineering-jobs-in-delhi.md
94,https://www.searchsarkarinaukri.com/engineering-jobs-in-haryana,1970-01-01 00:00:00,200,441,true,../01_URL_Briefs_All_896/094_engineering-jobs-in-haryana.md
95,https://www.searchsarkarinaukri.com/engineering-jobs-in-hyderabad,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/095_engineering-jobs-in-hyderabad.md
96,https://www.searchsarkarinaukri.com/engineering-jobs-in-kanpur,1970-01-01 00:00:00,200,158,true,../01_URL_Briefs_All_896/096_engineering-jobs-in-kanpur.md
97,https://www.searchsarkarinaukri.com/engineering-jobs-in-kolkata,1970-01-01 00:00:00,200,304,true,../01_URL_Briefs_All_896/097_engineering-jobs-in-kolkata.md
98,https://www.searchsarkarinaukri.com/engineering-jobs-in-mumbai,1970-01-01 00:00:00,200,962,true,../01_URL_Briefs_All_896/098_engineering-jobs-in-mumbai.md
